index,chamfer,mse,psnr,ssim
0,0.0012292170317377896,0.043769913010299207,13.901176689147949,0.7321712532043457
1,0.0010862575030187146,0.04177705616503954,14.133671169281007,0.7572551257610322
2,0.0010458758196327834,0.04008382329344749,14.328757713317872,0.7694072437286377
3,0.0009750944711267948,0.03963126843422651,14.38592399597168,0.7741689534187317
4,0.0008146199774928391,0.03866990753263235,14.501331302642821,0.7769169993400574
5,0.0008916357739362866,0.037842289961874484,14.60504460144043,0.7791223709583283
6,0.0008036936826538295,0.038187450237572196,14.56682438659668,0.7782725396156311
7,0.0004754346808185801,0.0441876257583499,13.873761585235595,0.7243572685718537
8,0.0004754634357523173,0.043837297417223454,13.918066192626954,0.7262182354927063
9,0.00043726987700210885,0.042236612796783445,14.101193794250488,0.7484653542041778
10,0.0004024613215005957,0.04422863233834505,13.883055099487304,0.7256419785022735
11,0.0003752919299877249,0.046992109574377536,13.624525653839111,0.7262863881587982
12,0.000433640431961976,0.04432558822631836,13.871540187835693,0.7158697125911713
13,0.00038659721618751063,0.045486253559589386,13.767151077270508,0.7275715005397797
14,0.000394359418482054,0.04406510704010725,13.905452560424804,0.7298684487342835
15,0.0004229336428106762,0.04349826854467392,13.963677017211914,0.7346267964839935
16,0.00039410277787828817,0.043482196770608425,13.969483833312989,0.7354620077610016
17,0.0004431025106459856,0.04329680521041155,13.982829387664795,0.7345137157440186
18,0.00038745814986759796,0.04458307144790888,13.84902236175537,0.7206558039188385
19,0.00038891251967288555,0.043020559027791026,14.018305225372314,0.7301723070144653
