index,chamfer,mse,psnr,ssim
0,0.0004332367971073836,0.1038329228758812,10.164538383483887,0.6683146953582764
1,0.0004911173600703478,0.12910039722919464,9.174323081970215,0.6198491454124451
2,0.00032411087886430323,0.09517836570739746,10.819988250732422,0.703359067440033
3,0.0005260428879410028,0.1714235544204712,8.308184623718262,0.534713625907898
4,0.00037616133340634406,0.10876176506280899,9.70947551727295,0.64666348695755
5,0.000454351567896083,0.15588431060314178,8.210335731506348,0.5746431350708008
6,0.00041923788376152515,0.13639487326145172,8.867606163024902,0.6182486414909363
7,0.0004244098672643304,0.11636658757925034,9.690585136413574,0.6428313255310059
8,0.0004079818318132311,0.11674291640520096,9.64816951751709,0.638824462890625
9,0.00041328012594021857,0.10088667273521423,10.379828453063965,0.6758908629417419
10,0.0005298611358739436,0.14653663337230682,8.725296020507812,0.5800663828849792
11,0.00041959949885495007,0.08622422814369202,11.34382152557373,0.7195801734924316
12,0.00043846163316629827,0.13961096107959747,8.739075660705566,0.5746087431907654
13,0.0004904260276816785,0.11784657090902328,9.642718315124512,0.6431605815887451
14,0.0003767999296542257,0.09330755472183228,10.630867958068848,0.6925613284111023
15,0.00030717169283889234,0.09524903446435928,10.56459903717041,0.7092812061309814
16,0.00041389360558241606,0.11948736757040024,9.739588737487793,0.6282666325569153
17,0.0003967197553720325,0.12719540297985077,9.976269721984863,0.6188380122184753
18,0.0004265331954229623,0.13289864361286163,9.203512191772461,0.6051862835884094
19,0.0003789703769143671,0.11613472551107407,9.632187843322754,0.6497661471366882
20,0.0004492357838898897,0.12976931035518646,9.574748992919922,0.6247613430023193
21,0.0005710902041755617,0.12769289314746857,9.493833541870117,0.6227461695671082
22,0.00043872231617569923,0.1337289959192276,9.37515640258789,0.6157920360565186
23,0.0003906843194272369,0.09278404712677002,10.87210750579834,0.7039547562599182
24,0.000409865053370595,0.11202734708786011,9.73735237121582,0.6660032868385315
25,0.00035676732659339905,0.1184166893362999,9.764654159545898,0.6600080728530884
26,0.0004937592893838882,0.11913087218999863,9.843738555908203,0.6328667402267456
27,0.00041418950422666967,0.12200886011123657,9.474188804626465,0.6284546256065369
28,0.00044187624007463455,0.12109778076410294,9.422196388244629,0.6488842368125916
29,0.00039634728454984725,0.12999500334262848,9.352952003479004,0.6112857460975647
30,0.0004804352065548301,0.12383151799440384,9.406472206115723,0.6386498808860779
31,0.0005096736713312566,0.12289846688508987,9.435812950134277,0.6185246706008911
32,0.0003796663659159094,0.09115356206893921,10.6475248336792,0.6998925805091858
33,0.00048709489055909216,0.12468940019607544,9.408101081848145,0.6104124188423157
34,0.0003730829048436135,0.10866618156433105,10.06317138671875,0.6578388214111328
35,0.0004391653637867421,0.12766937911510468,9.302721977233887,0.6209361553192139
36,0.00044556616921909153,0.15312087535858154,8.628647804260254,0.5750413537025452
37,0.00042173650581389666,0.11874612420797348,9.9635648727417,0.6417106986045837
38,0.0005300269112922251,0.13182276487350464,9.079628944396973,0.6045359969139099
39,0.00044291894300840795,0.11001231521368027,10.391400337219238,0.6535441875457764
40,0.0004725597391370684,0.12352313846349716,9.71300220489502,0.6247482895851135
41,0.0004597027145791799,0.11391279846429825,9.652554512023926,0.6369214653968811
42,0.0004443325160536915,0.1127270758152008,9.775861740112305,0.644324779510498
43,0.0004489242855925113,0.13023488223552704,9.4578218460083,0.6233965754508972
44,0.0004641978011932224,0.10087724775075912,10.149771690368652,0.6653741002082825
