index,chamfer,mse,psnr,ssim
0,0.0003665347758214921,0.05403614416718483,18.82229232788086,0.6869350671768188
1,0.00040586161776445806,0.05075159668922424,19.179967880249023,0.6969495415687561
2,0.00027585308998823166,0.04974484071135521,19.441368103027344,0.7204129695892334
3,0.0003748616436496377,0.05766533687710762,18.931982040405273,0.6824623942375183
4,0.0004190993495285511,0.059833984822034836,18.321727752685547,0.6622881293296814
5,0.00025620247470214963,0.04218402877449989,20.24169158935547,0.7554848194122314
6,0.0003670055011752993,0.04829530790448189,19.407989501953125,0.7015358209609985
7,0.0003569023683667183,0.05801134556531906,18.449180603027344,0.675302267074585
8,0.0004639244289137423,0.0619366317987442,18.245746612548828,0.6428397297859192
9,0.0004363717162050307,0.05621906369924545,18.766611099243164,0.679951012134552
10,0.00037698319647461176,0.052964214235544205,19.04097557067871,0.7000920176506042
11,0.00033708810224197805,0.05596134439110756,18.660585403442383,0.6970300674438477
12,0.000447273429017514,0.04950509965419769,19.65564727783203,0.6827841401100159
13,0.0004090284928679466,0.059127967804670334,18.58403778076172,0.6834121942520142
14,0.00046711217146366835,0.05533131957054138,18.995155334472656,0.6538205742835999
15,0.00042384560219943523,0.0533476397395134,18.9261417388916,0.6719030141830444
16,0.0004164244746789336,0.055587105453014374,18.762252807617188,0.6495416164398193
17,0.0003978809982072562,0.05266502499580383,19.3231143951416,0.6925486922264099
18,0.0004147659055888653,0.054112646728754044,18.842519760131836,0.6863746047019958
19,0.00036125179030932486,0.05700692906975746,18.648408889770508,0.6824400424957275
20,0.0006554827559739351,0.05475100874900818,18.825227737426758,0.5997243523597717
21,0.000375472562154755,0.052193932235240936,19.06230926513672,0.6956473588943481
22,0.0003866899060085416,0.05159292742609978,19.196788787841797,0.6871466636657715
23,0.00035311761894263327,0.04739997163414955,19.471542358398438,0.7073083519935608
24,0.000458995666122064,0.06198848783969879,18.43671226501465,0.6410894989967346
25,0.00028257386293262243,0.044865574687719345,19.881797790527344,0.7447867393493652
26,0.0003393322112970054,0.040502842515707016,20.322261810302734,0.7689198851585388
27,0.0003948731464333832,0.05702511966228485,18.915340423583984,0.6785808801651001
28,0.00025755810202099383,0.04730427637696266,19.5772762298584,0.731357753276825
29,0.0003372688079252839,0.05100978910923004,19.03337860107422,0.6709790825843811
30,0.0005269270623102784,0.06216670572757721,18.29984474182129,0.6169256567955017
31,0.00034220554516650736,0.06470493972301483,18.101943969726562,0.6556808352470398
32,0.00035142808337695897,0.05263679474592209,19.101062774658203,0.6806392073631287
33,0.00033259246265515685,0.053252436220645905,18.927669525146484,0.6957680583000183
34,0.0003858388517983258,0.057511866092681885,18.803712844848633,0.6722514033317566
35,0.00031847800710238516,0.049845993518829346,19.38222885131836,0.7174268960952759
36,0.0004898451152257621,0.06661280989646912,17.941280364990234,0.6111596822738647
37,0.000319047539960593,0.04498374089598656,19.899940490722656,0.722255289554596
38,0.0003640569048002362,0.06235042214393616,18.182294845581055,0.6413170695304871
39,0.00023021985543891788,0.04170682281255722,20.15518569946289,0.7689685225486755
40,0.0002610284718684852,0.0453106053173542,19.929426193237305,0.7398406863212585
41,0.0005264380597509444,0.05118144303560257,19.16438102722168,0.6925420165061951
42,0.000385929160984233,0.05699625983834267,18.974090576171875,0.7022641897201538
43,0.00042654603021219373,0.05495890974998474,18.651329040527344,0.7058728933334351
44,0.0003314433270134032,0.06313548237085342,18.283418655395508,0.659026563167572
45,0.0003325217985548079,0.050468966364860535,19.235652923583984,0.7080526351928711
46,0.0003987654345110059,0.056148357689380646,18.809310913085938,0.6668148040771484
47,0.0005318920011632144,0.05370975658297539,18.96248435974121,0.6688757538795471
48,0.00029762653866782784,0.048422906547784805,19.25035285949707,0.7083771228790283
49,0.0004800313035957515,0.06438519060611725,18.097522735595703,0.6206168532371521
50,0.0003811965580098331,0.055145666003227234,18.7677059173584,0.659916877746582
51,0.0005396584747359157,0.07097992300987244,17.644454956054688,0.6007246971130371
52,0.00029467701097019017,0.05206162482500076,18.9970703125,0.7279931902885437
53,0.0004355977871455252,0.050472814589738846,19.163461685180664,0.6730519533157349
54,0.000332642812281847,0.05048925429582596,19.185386657714844,0.7059569358825684
55,0.00042231156839989126,0.060414619743824005,18.93168830871582,0.6724081635475159
56,0.0002804779214784503,0.042495690286159515,20.161376953125,0.7539242506027222
57,0.0003892339300364256,0.05651300400495529,18.797218322753906,0.6447033882141113
58,0.00044525432167574763,0.06588560342788696,18.119905471801758,0.6317082047462463
59,0.00032941653626039624,0.04521549493074417,19.547225952148438,0.7347450852394104
60,0.0003769826143980026,0.05694755166769028,18.69217872619629,0.6590781211853027
61,0.00021584263595286757,0.036089666187763214,20.919189453125,0.7816809415817261
62,0.00041332340333610773,0.05944852903485298,18.586204528808594,0.6450074315071106
63,0.0005064466968178749,0.05204758048057556,19.217042922973633,0.6703792214393616
64,0.0003384407900739461,0.05805734172463417,18.59743881225586,0.6858667135238647
65,0.0004181434342171997,0.06966810673475266,17.878238677978516,0.6325521469116211
66,0.0004040466737933457,0.0505572147667408,19.226139068603516,0.6872912645339966
67,0.00034874179982580245,0.060756295919418335,18.472393035888672,0.6777268052101135
68,0.00045478413812816143,0.06257960200309753,18.5787353515625,0.6323240399360657
