index,chamfer,mse,psnr,ssim
0,0.00048274965956807137,0.038975927978754044,14.270890235900879,0.7568762898445129
1,0.00035133431083522737,0.03574506565928459,15.01470947265625,0.8168400526046753
2,0.0004843032220378518,0.04007665440440178,14.280139923095703,0.7735748887062073
3,0.001044596778228879,0.035390470176935196,14.676815032958984,0.7916021347045898
4,0.0011577220866456628,0.04030214622616768,14.191139221191406,0.7788214087486267
5,0.0005727582611143589,0.03982341289520264,14.31234359741211,0.785133957862854
6,0.0015718231443315744,0.042980995029211044,14.128395080566406,0.7695184350013733
7,0.00048579578287899494,0.032423827797174454,15.00475025177002,0.8364508748054504
8,0.0011056138901039958,0.04230831563472748,13.917298316955566,0.7849927544593811
9,0.0005320480559021235,0.04080827161669731,14.361373901367188,0.7835821509361267
10,0.0007624764111824334,0.0556088425219059,12.891064643859863,0.7146365642547607
11,0.0008378078346140683,0.039117325097322464,14.232301712036133,0.7815218567848206
12,0.0006785406731069088,0.031775012612342834,15.434992790222168,0.8208808302879333
13,0.0013130938168615103,0.04304288327693939,13.846356391906738,0.7592500448226929
14,0.0009790514595806599,0.043245624750852585,13.937517166137695,0.7511836290359497
15,0.0019032638520002365,0.05208461731672287,13.298778533935547,0.7314941883087158
16,0.0011905737919732928,0.035048507153987885,14.674416542053223,0.8012627959251404
17,0.0006725386483594775,0.03658551722764969,14.572366714477539,0.7833018898963928
18,0.0003423716698307544,0.03932459279894829,14.276531219482422,0.7955045700073242
19,0.00153210642747581,0.04328477382659912,13.699889183044434,0.771631121635437
20,0.0014699187595397234,0.04463447630405426,14.080283164978027,0.7517581582069397
21,0.0012441016733646393,0.042364589869976044,13.96749496459961,0.7598057389259338
22,0.0006361822015605867,0.03571947664022446,14.63640022277832,0.8177028894424438
23,0.000888784765265882,0.03351273015141487,14.891880989074707,0.7984612584114075
24,0.0006020012660883367,0.03474791347980499,14.773476600646973,0.7949762344360352
25,0.0005387085257098079,0.039407242089509964,14.203665733337402,0.7862430810928345
26,0.0012080523883923888,0.04135666415095329,14.105406761169434,0.7899954319000244
27,0.000843507528770715,0.04573827609419823,13.74554443359375,0.7473205327987671
28,0.0015044639585539699,0.04077531397342682,14.06264591217041,0.7685267925262451
29,0.0018569128587841988,0.047481607645750046,13.300131797790527,0.7308914065361023
30,0.0008438975783064961,0.04203225299715996,14.179931640625,0.7554126977920532
31,0.0011018714867532253,0.04989144206047058,13.153204917907715,0.722037672996521
32,0.0011639988515526056,0.04694785177707672,13.439167976379395,0.7384644746780396
33,0.0018175056902691722,0.04117842763662338,14.259824752807617,0.7754565477371216
34,0.001232543378137052,0.03772144764661789,14.364748001098633,0.7906524538993835
35,0.0015180078335106373,0.050609689205884933,13.229515075683594,0.6830847263336182
36,0.0017176325200125575,0.04853963106870651,13.557071685791016,0.732329249382019
37,0.001196374767459929,0.04094916209578514,14.03194808959961,0.7404732704162598
38,0.0006578241009265184,0.046387262642383575,13.984384536743164,0.7545656561851501
39,0.002590396674349904,0.04113024100661278,14.260664939880371,0.7779178023338318
40,0.0006636006291955709,0.04087073355913162,14.285146713256836,0.7766735553741455
41,0.0008473105262964964,0.02816600725054741,15.642614364624023,0.823676586151123
42,0.000940237776376307,0.03820580989122391,14.251622200012207,0.7943635582923889
43,0.0015197223983705044,0.03981452435255051,14.30660343170166,0.7855498790740967
44,0.00069574941881001,0.04057273268699646,14.309836387634277,0.7763805389404297
45,0.0004130934539716691,0.04118741676211357,14.186442375183105,0.7888703346252441
46,0.001108981086872518,0.03752502053976059,14.739124298095703,0.7923176884651184
47,0.00042294582817703485,0.04427908733487129,13.902414321899414,0.7795397639274597
48,0.0003379219851922244,0.04123159497976303,14.12016487121582,0.7905083894729614
49,0.000797750020865351,0.0372607484459877,14.393980979919434,0.811944842338562
50,0.0006314946804195642,0.04280891641974449,14.002532958984375,0.7638334035873413
51,0.0010824972996488214,0.045503269881010056,13.878247261047363,0.7666667103767395
52,0.00031158485217019916,0.03787830471992493,14.356297492980957,0.7966288328170776
53,0.0010858620516955853,0.03935758396983147,14.241835594177246,0.7671025395393372
54,0.0005978960543870926,0.04160746932029724,14.050257682800293,0.7730631232261658
55,0.001112133264541626,0.04198259860277176,13.889531135559082,0.7654529809951782
56,0.00035026349360123277,0.03415766730904579,14.897183418273926,0.8236405849456787
57,0.0009854905074462295,0.04198324680328369,13.870352745056152,0.7795321941375732
58,0.0006092317635193467,0.03756421431899071,14.438182830810547,0.7941697239875793
59,0.0008978008991107345,0.0362306572496891,15.291657447814941,0.7779309153556824
60,0.0003251491580158472,0.03389105573296547,15.096379280090332,0.826599657535553
61,0.0009876773692667484,0.03737018629908562,15.015295028686523,0.7869619131088257
62,0.00047773521509952843,0.04601658880710602,13.523249626159668,0.7574058175086975
63,0.0009393742075189948,0.04492972418665886,13.850325584411621,0.7354686856269836
64,0.0007531744777224958,0.0507366806268692,13.14703369140625,0.7349590063095093
65,0.00053833716083318,0.0334831178188324,15.13746452331543,0.8166146278381348
